Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,Temp_avg_C,HDD,CDD,Date_encoded
2017-06-14,14,92,85.0,77,76,73.6,71,90,70.1,52,18,10.1,5,29.9,29.8,29.8,0.07,2,29.444444444444443,0.0,11.144444444444442,378
2017-06-15,15,94,85.1,78,76,73.2,70,90,69.0,47,12,7.2,3,29.9,29.8,29.8,0.0,3,29.5,0.0,11.2,379
2017-06-16,16,94,85.3,77,74,72.2,69,88,66.7,44,15,8.3,5,29.8,29.8,29.7,0.0,4,29.61111111111111,0.0,11.31111111111111,380
2017-06-17,17,92,84.6,79,75,73.2,71,85,69.4,50,14,9.1,3,29.7,29.7,29.6,0.0,5,29.22222222222222,0.0,10.92222222222222,381
2017-06-18,18,95,85.9,79,75,73.4,72,84,67.5,47,16,9.4,0,29.7,29.7,29.6,0.0,6,29.944444444444443,0.0,11.644444444444442,382
2017-06-19,19,95,85.7,76,76,73.0,68,94,68.3,43,10,4.2,0,29.9,29.8,29.7,0.0,0,29.833333333333332,0.0,11.533333333333331,383
2017-06-20,20,93,84.9,77,76,72.4,70,88,67.6,47,18,9.5,3,29.8,29.8,29.7,0.0,1,29.38888888888889,0.0,11.088888888888889,384
2017-06-21,21,89,80.1,76,73,71.1,69,91,74.9,52,25,15.7,7,29.7,29.6,29.5,0.0,2,26.722222222222218,0.0,8.422222222222217,385
2017-06-22,22,88,79.9,76,78,74.1,72,94,83.0,63,15,9.8,0,29.6,29.5,29.4,0.22,3,26.611111111111114,0.0,8.311111111111114,386
2017-06-23,23,96,85.6,80,77,75.1,71,90,72.0,47,18,9.3,6,29.8,29.7,29.6,0.07,4,29.77777777777778,0.0,11.477777777777778,387
2017-06-24,24,86,78.5,75,78,74.3,72,94,87.2,67,13,6.5,0,30.0,29.9,29.8,0.38,5,25.833333333333332,0.0,7.533333333333331,388
2017-06-25,25,87,78.0,71,75,72.8,67,94,84.6,67,18,8.2,0,30.1,30.0,29.9,2.34,6,25.555555555555557,0.0,7.255555555555556,389
2017-06-26,26,90,79.2,73,74,71.1,64,91,77.1,54,20,8.3,5,30.0,29.9,29.9,0.21,0,26.22222222222222,0.0,7.922222222222221,390
2017-06-27,27,85,78.5,74,74,72.6,71,94,82.7,65,14,7.8,0,29.9,29.9,29.8,0.0,1,25.833333333333332,0.0,7.533333333333331,391
2017-06-28,28,89,80.0,74,74,72.4,71,94,78.6,57,17,10.3,3,29.8,29.8,29.7,0.48,2,26.666666666666668,0.0,8.366666666666667,392
2017-06-29,29,90,81.1,74,77,74.7,72,97,81.3,59,14,8.1,0,29.8,29.8,29.7,0.0,3,27.277777777777775,0.0,8.977777777777774,393
2017-06-30,30,92,85.1,81,77,76.1,74,88,75.3,55,17,10.8,6,29.9,29.8,29.8,0.17,4,29.5,0.0,11.2,394
2017-07-01,1,93,84.9,78,77,74.0,69,94,71.7,45,14,7.4,0,30.0,29.9,29.9,0.0,5,29.38888888888889,0.0,11.088888888888889,395
2017-07-02,2,93,84.9,77,77,74.6,73,90,72.2,52,16,8.4,0,30.0,30.0,29.9,0.0,1,29.38888888888889,0.0,11.088888888888889,396
2017-07-03,3,95,85.7,79,76,74.3,71,88,70.1,47,17,8.1,0,30.0,29.9,29.8,0.0,1,29.833333333333332,0.0,11.533333333333331,397
2017-07-04,4,95,86.3,79,76,74.3,69,88,69.0,43,15,6.3,0,29.9,29.9,29.8,0.0,4,30.166666666666668,0.0,11.866666666666667,398
2017-07-05,5,93,85.8,77,75,74.3,72,90,69.2,54,20,7.7,0,30.0,29.9,29.9,0.0,6,29.88888888888889,0.0,11.588888888888889,399
2017-07-06,6,93,85.5,76,76,73.6,70,94,69.4,49,15,6.3,0,30.0,30.0,29.9,0.0,2,29.72222222222222,0.0,11.42222222222222,400
2017-07-07,7,95,85.0,76,76,73.0,70,94,68.7,46,13,4.7,0,30.0,29.9,29.9,0.0,4,29.444444444444443,0.0,11.144444444444442,401
2017-07-08,8,96,84.8,77,75,72.0,68,94,67.5,43,12,4.5,0,30.0,29.9,29.9,0.0,0,29.333333333333332,0.0,11.033333333333331,402
2017-07-09,9,95,81.3,73,75,72.1,69,97,75.7,46,20,7.7,0,30.0,29.9,29.8,0.0,3,27.38888888888889,0.0,9.088888888888889,403
2017-07-10,10,83,77.2,73,74,72.5,71,96,85.9,72,14,7.4,0,30.0,29.9,29.9,2.31,5,25.11111111111111,0.0,6.81111111111111,404
2017-07-11,11,91,82.3,75,76,73.9,72,96,76.3,53,20,4.6,0,29.9,29.9,29.8,0.5,1,27.944444444444443,0.0,9.644444444444442,405
2017-07-12,12,90,81.9,75,78,74.3,73,96,78.5,61,17,6.8,0,29.9,29.9,29.9,0.0,3,27.722222222222225,0.0,9.422222222222224,406
2017-07-13,13,93,83.6,76,77,74.5,73,97,75.2,54,13,5.0,0,30.0,30.0,29.9,0.02,3,28.666666666666668,0.0,10.366666666666667,407
2017-07-14,14,95,85.1,76,76,73.8,69,94,71.0,43,17,4.4,0,30.0,30.0,29.9,0.01,4,29.5,0.0,11.2,408
2017-07-15,15,93,79.7,73,77,73.8,72,96,83.4,54,22,6.7,0,30.0,29.9,29.8,0.0,5,26.5,0.0,8.2,409
2017-07-16,16,92,80.6,73,74,72.3,69,96,77.5,48,10,4.6,0,29.9,29.8,29.7,1.2,6,26.999999999999996,0.0,8.699999999999996,410
2017-07-17,17,91,83.9,78,76,74.7,73,90,74.5,55,13,4.5,0,29.9,29.8,29.8,0.0,0,28.833333333333332,0.0,10.533333333333331,411
2017-07-18,18,91,83.8,77,77,75.0,73,94,75.3,59,14,3.9,0,29.9,29.9,29.9,0.0,1,28.77777777777778,0.0,10.477777777777778,412
2017-07-19,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,28.77777777777778,0.0,10.477777777777778,413
2017-07-20,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,30.38888888888889,0.0,12.088888888888889,414
2017-07-21,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,29.61111111111111,0.0,11.31111111111111,415
2017-07-22,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,27.61111111111111,0.0,9.31111111111111,416
2017-07-23,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,29.444444444444443,0.0,11.144444444444442,417
2017-07-24,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,30.38888888888889,0.0,12.088888888888889,418
2017-07-25,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,30.0,0.0,11.7,419
2017-07-26,26,95,86.1,78,75,73.2,70,87,66.6,44,18,7.2,0,30.0,29.9,29.9,0.0,2,30.055555555555557,0.0,11.755555555555556,420
2017-07-27,27,97,86.3,77,77,73.3,70,90,66.8,41,20,5.5,0,30.0,29.9,29.8,0.0,3,30.166666666666668,0.0,11.866666666666667,421
2017-07-28,28,98,87.8,79,77,74.5,69,90,66.9,39,17,6.0,0,29.9,29.8,29.7,0.0,4,31.0,0.0,12.7,422
2017-07-29,29,99,88.3,80,77,74.5,70,85,65.4,40,15,7.3,0,29.8,29.8,29.7,0.0,5,31.27777777777778,0.0,12.977777777777778,423
2017-07-30,30,95,86.4,80,78,73.5,64,90,66.6,47,15,6.8,0,29.9,29.8,29.8,0.0,6,30.22222222222222,0.0,11.92222222222222,424
2017-07-31,31,92,81.9,72,67,65.5,63,81,59.0,39,12,6.7,0,29.9,29.9,29.8,0.0,0,27.722222222222225,0.0,9.422222222222224,425
2017-08-01,1,93,83.2,74,73,70.7,67,84,67.1,48,16,7.3,0,29.9,29.9,29.8,0.0,6,28.444444444444443,0.0,10.144444444444442,426
2017-08-02,2,89,79.8,76,77,73.9,72,94,82.8,59,18,8.4,0,29.9,29.9,29.9,0.0,2,26.555555555555557,0.0,8.255555555555556,427
2017-08-03,3,89,79.6,75,75,73.1,72,94,81.2,57,13,5.8,3,29.9,29.9,29.8,0.09,2,26.444444444444443,0.0,8.144444444444442,428
2017-08-04,4,92,81.0,75,76,74.4,72,94,81.3,52,20,6.0,0,29.9,29.9,29.8,0.03,5,27.22222222222222,0.0,8.92222222222222,429
2017-08-05,5,90,81.8,75,78,74.8,73,96,80.3,61,24,6.1,0,29.9,29.9,29.8,1.23,0,27.666666666666668,0.0,9.366666666666667,430
2017-08-06,6,94,84.1,78,78,76.4,73,90,78.1,54,12,6.3,0,29.8,29.8,29.7,0.39,3,28.944444444444443,0.0,10.644444444444442,431
2017-08-07,7,84,79.5,76,79,75.9,74,96,88.8,79,13,6.0,0,29.9,29.8,29.8,0.1,5,26.38888888888889,0.0,8.088888888888889,432
2017-08-08,8,86,77.4,73,76,73.5,71,97,88.0,67,14,5.0,0,29.9,29.8,29.8,5.71,1,25.222222222222225,0.0,6.922222222222224,433
2017-08-09,9,92,81.9,76,78,74.6,72,94,79.8,53,12,5.0,0,29.9,29.9,29.8,0.03,4,27.722222222222225,0.0,9.422222222222224,434
2017-08-10,10,97,83.6,77,79,76.0,72,96,79.8,44,20,5.8,0,30.0,29.9,29.9,0.0,6,28.666666666666668,0.0,10.366666666666667,435
2017-08-11,11,94,86.4,77,79,75.8,72,96,72.1,52,9,4.8,0,30.0,29.9,29.8,0.12,2,30.22222222222222,0.0,11.92222222222222,436
2017-08-12,12,96,87.2,80,78,75.5,72,90,69.8,46,15,5.7,0,29.9,29.8,29.8,0.0,4,30.666666666666668,0.0,12.366666666666667,437
2017-08-13,13,96,87.0,78,77,75.0,72,93,69.0,47,10,7.0,0,29.8,29.8,29.7,0.0,6,30.555555555555557,0.0,12.255555555555556,438
2017-08-14,14,96,87.4,81,76,74.1,72,85,66.1,46,14,8.3,5,29.8,29.8,29.7,0.0,0,30.77777777777778,0.0,12.477777777777778,439
2017-08-15,15,96,87.4,81,77,74.1,69,85,66.1,41,15,7.8,3,29.8,29.8,29.7,0.0,1,30.77777777777778,0.0,12.477777777777778,440
2017-08-16,16,95,87.6,82,78,76.0,74,85,69.2,52,16,9.0,3,29.9,29.8,29.8,0.0,2,30.88888888888889,0.0,12.588888888888889,441
2017-08-17,17,97,88.4,83,78,73.8,68,85,64.0,41,10,7.3,3,29.9,29.9,29.8,0.0,3,31.333333333333332,0.0,13.033333333333331,442
2017-08-18,18,98,87.5,79,78,75.2,71,90,68.5,42,14,5.8,0,29.9,29.9,29.8,0.0,4,30.833333333333332,0.0,12.533333333333331,443
2017-08-19,19,98,87.6,78,78,74.7,71,93,67.4,42,14,4.8,0,29.9,29.9,29.8,0.0,5,30.88888888888889,0.0,12.588888888888889,444
2017-08-20,20,95,86.4,77,77,73.9,70,94,68.4,44,15,5.3,0,29.9,29.9,29.8,0.0,6,30.22222222222222,0.0,11.92222222222222,445
2017-08-21,21,94,84.2,78,78,74.8,72,93,74.9,50,13,6.0,0,30.0,29.9,29.9,0.0,0,29.0,0.0,10.7,446
2017-08-22,22,95,85.0,76,76,73.0,68,94,69.7,41,15,3.8,0,30.0,29.9,29.8,0.0,1,29.444444444444443,0.0,11.144444444444442,447
2017-08-23,23,94,84.5,77,76,73.4,70,90,70.5,47,15,5.4,0,29.9,29.8,29.7,0.0,2,29.166666666666668,0.0,10.866666666666667,448
2017-08-24,24,93,83.0,77,76,73.2,71,94,74.0,49,18,7.6,0,29.8,29.8,29.7,0.15,3,28.333333333333332,0.0,10.033333333333331,449
2017-08-25,25,79,77.7,76,76,73.7,71,94,87.5,82,21,14.7,8,29.8,29.7,29.7,0.0,4,25.38888888888889,0.0,7.088888888888889,450
2017-08-26,26,79,77.3,74,77,75.1,72,97,92.6,88,36,18.4,3,29.8,29.7,29.6,0.89,5,25.166666666666668,0.0,6.866666666666667,451
2017-08-27,27,77,75.4,74,75,73.8,72,100,95.0,89,24,15.3,0,29.7,29.6,29.6,13.43,6,24.111111111111114,0.0,5.811111111111114,452
2017-08-28,28,74,72.4,71,72,70.0,68,96,92.1,87,33,23.9,14,29.6,29.6,29.5,10.75,0,22.444444444444446,0.0,4.144444444444446,453
2017-08-29,29,75,72.6,72,71,69.7,68,97,90.4,82,28,21.9,17,29.6,29.6,29.6,5.28,1,22.555555555555554,0.0,4.255555555555553,454
2017-08-30,30,85,78.2,73,69,67.8,67,87,71.1,58,22,14.8,8,29.7,29.6,29.6,0.91,2,25.666666666666668,0.0,7.366666666666667,455
2017-08-31,31,92,81.4,73,69,66.8,63,85,63.0,39,13,7.0,0,29.8,29.8,29.7,0.0,3,27.444444444444446,0.0,9.144444444444446,456
2017-09-01,1,90,80.7,71,73,69.5,67,90,70.4,46,9,4.3,0,29.9,29.9,29.8,0.0,0,27.055555555555557,0.0,8.755555555555556,457
2017-09-02,2,91,81.2,73,75,70.2,63,96,72.3,39,8,3.0,0,30.0,29.9,29.9,0.0,3,27.333333333333332,0.0,9.033333333333331,458
2017-09-03,3,90,80.7,73,74,70.9,66,93,74.1,45,9,3.5,0,30.0,29.9,29.9,0.0,3,27.055555555555557,0.0,8.755555555555556,459
2017-09-04,4,90,80.9,73,74,71.5,69,94,74.5,50,10,4.4,0,29.9,29.9,29.8,0.0,6,27.16666666666667,0.0,8.86666666666667,460
2017-09-05,5,92,81.6,73,74,72.0,69,96,74.5,47,7,2.9,0,29.9,29.9,29.8,0.0,1,27.555555555555554,0.0,9.255555555555553,461
2017-09-06,6,84,75.3,67,74,62.3,52,93,67.7,33,26,10.1,0,30.0,29.9,29.8,0.06,4,24.055555555555557,0.0,5.755555555555556,462
2017-09-07,7,82,72.1,63,60,56.4,53,84,60.2,37,12,6.4,0,30.0,30.0,29.9,0.0,6,22.277777777777775,0.0,3.9777777777777743,463
2017-09-08,8,84,72.7,61,60,57.5,56,87,61.3,40,10,6.5,3,30.0,30.0,29.9,0.0,2,22.61111111111111,0.0,4.31111111111111,464
2017-09-09,9,85,74.2,64,61,59.4,58,81,61.8,43,13,7.0,0,30.0,30.0,29.9,0.0,5,23.444444444444443,0.0,5.144444444444442,465
2017-09-10,10,86,75.2,65,62,60.2,59,84,61.7,41,17,8.0,0,30.0,29.9,29.9,0.0,0,24.0,0.0,5.699999999999999,466
2017-09-11,11,84,73.8,66,61,59.0,55,81,62.0,38,16,7.3,0,29.9,29.9,29.8,0.0,3,23.22222222222222,0.0,4.922222222222221,467
2017-09-12,12,88,73.8,61,62,58.3,54,93,62.5,32,14,4.7,0,29.8,29.7,29.7,0.0,5,23.22222222222222,0.0,4.922222222222221,468
2017-09-13,13,86,77.4,68,69,64.9,63,87,66.8,48,10,4.8,0,29.8,29.7,29.7,0.0,2,25.222222222222225,0.0,6.922222222222224,469
2017-09-14,14,91,79.2,68,70,68.2,65,96,71.3,42,15,7.1,0,29.8,29.8,29.7,0.0,3,26.22222222222222,0.0,7.922222222222221,470
2017-09-15,15,90,79.3,69,73,70.4,68,96,76.1,53,15,6.3,0,29.8,29.8,29.8,0.0,4,26.27777777777778,0.0,7.977777777777778,471
2017-09-16,16,91,78.5,68,76,70.8,67,100,79.8,45,10,4.1,0,29.9,29.9,29.8,0.0,5,25.833333333333332,0.0,7.533333333333331,472
2017-09-17,17,90,80.4,71,76,71.9,68,96,77.1,48,10,4.1,0,29.9,29.9,29.8,0.0,6,26.888888888888893,0.0,8.588888888888892,473
2017-09-18,18,90,79.7,73,79,75.0,72,97,86.2,63,16,4.9,0,29.9,29.9,29.8,0.0,0,26.5,0.0,8.2,474
2017-09-19,19,93,82.0,74,78,74.2,72,97,78.9,50,16,5.7,0,29.9,29.8,29.7,0.42,1,27.77777777777778,0.0,9.477777777777778,475
2017-09-20,20,91,83.7,78,77,75.3,73,93,76.3,55,16,7.1,0,29.8,29.8,29.8,0.0,2,28.72222222222222,0.0,10.42222222222222,476
2017-09-21,21,84,79.1,75,78,74.1,70,96,84.8,72,20,7.3,0,29.9,29.8,29.8,0.48,3,26.166666666666664,0.0,7.866666666666664,477
2017-09-22,22,91,78.5,72,76,72.3,70,100,83.2,53,13,4.3,0,29.9,29.8,29.8,0.02,4,25.833333333333332,0.0,7.533333333333331,478
2017-09-23,23,91,79.7,73,75,72.1,68,97,79.0,49,17,6.0,0,29.8,29.8,29.7,0.0,5,26.5,0.0,8.2,479
2017-09-24,24,91,79.0,72,75,72.0,69,97,81.1,48,16,6.8,0,29.8,29.8,29.7,0.0,6,26.11111111111111,0.0,7.81111111111111,480
2017-09-25,25,91,80.0,73,75,72.2,70,97,78.5,52,15,7.7,0,29.8,29.7,29.7,0.01,0,26.666666666666668,0.0,8.366666666666667,481
2017-09-26,26,89,80.0,72,74,71.8,69,97,77.8,52,10,5.1,0,29.8,29.8,29.7,0.0,1,26.666666666666668,0.0,8.366666666666667,482
2017-09-27,27,92,81.5,75,74,72.3,69,94,75.6,48,10,4.0,0,29.8,29.8,29.8,0.0,2,27.5,0.0,9.2,483
2017-09-28,28,91,80.3,75,74,73.0,71,94,79.8,53,16,4.8,0,29.9,29.8,29.8,0.0,3,26.833333333333332,0.0,8.533333333333331,484
2017-09-29,29,91,80.9,73,74,69.3,64,94,69.5,46,14,8.7,3,29.9,29.9,29.9,0.24,4,27.16666666666667,0.0,8.86666666666667,485
2017-09-30,30,88,77.3,67,64,61.3,60,81,59.6,39,10,6.3,0,30.0,29.9,29.9,0.0,5,25.166666666666668,0.0,6.866666666666667,486
2017-10-01,1,90,77.9,66,71,64.9,61,90,66.3,42,9,4.1,0,29.9,29.8,29.8,0.0,1,25.500000000000004,0.0,7.200000000000003,487
2017-10-02,2,89,78.8,73,75,72.3,69,97,81.8,52,18,9.3,0,29.9,29.8,29.8,0.0,4,26.0,0.0,7.699999999999999,488
2017-10-03,3,82,78.5,77,79,76.1,74,96,92.2,88,18,9.2,0,30.1,30.0,29.9,0.01,4,25.833333333333332,0.0,7.533333333333331,489
2017-10-04,4,88,79.1,72,75,70.2,67,91,75.5,51,14,9.2,0,30.1,30.0,30.0,2.12,0,26.166666666666664,0.0,7.866666666666664,490
2017-10-05,5,86,76.8,70,71,67.2,62,93,74.3,47,12,5.6,0,30.0,29.9,29.9,0.0,2,24.88888888888889,0.0,6.588888888888889,491
2017-10-06,6,87,75.7,66,68,65.4,63,96,72.9,44,9,4.2,0,29.9,29.8,29.7,0.0,5,24.27777777777778,0.0,5.977777777777778,492
2017-10-07,7,90,78.2,69,76,71.1,66,91,79.4,59,9,4.3,0,29.7,29.6,29.6,0.0,0,25.666666666666668,0.0,7.366666666666667,493
2017-10-08,8,92,82.2,72,75,71.4,67,94,71.9,44,10,2.9,0,29.6,29.6,29.5,0.0,3,27.88888888888889,0.0,9.588888888888889,494
2017-10-09,9,94,82.5,72,77,73.0,71,100,75.2,49,10,4.5,0,29.8,29.7,29.6,0.0,6,28.055555555555557,0.0,9.755555555555556,495
2017-10-10,10,79,75.3,68,74,65.7,54,97,74.1,52,17,9.0,0,30.0,29.9,29.8,0.0,1,24.055555555555557,0.0,5.755555555555556,496
2017-10-11,11,83,71.0,62,58,55.5,54,75,59.3,39,13,7.4,0,30.1,30.0,29.9,0.0,4,21.666666666666668,0.0,3.366666666666667,497
2017-10-12,12,88,76.3,65,73,66.1,59,93,72.0,53,7,3.5,0,30.0,29.9,29.9,0.0,6,24.61111111111111,0.0,6.31111111111111,498
2017-10-13,13,90,79.8,71,75,72.0,70,100,79.6,52,9,3.9,0,30.0,29.9,29.9,0.0,4,26.555555555555557,0.0,8.255555555555556,499
2017-10-14,14,90,78.2,71,77,72.8,67,100,85.9,54,14,4.4,0,30.0,29.9,29.9,0.0,5,25.666666666666668,0.0,7.366666666666667,500
2017-10-15,15,92,77.3,70,74,68.7,54,100,77.0,48,16,8.1,0,30.1,30.0,29.9,0.0,6,25.166666666666668,0.0,6.866666666666667,501
2017-10-16,16,77,67.7,57,51,48.1,45,74,51.0,32,21,11.6,0,30.2,30.1,30.1,0.0,0,19.833333333333332,0.0,1.5333333333333314,502
2017-10-17,17,79,63.4,53,52,47.2,43,81,59.0,30,10,5.0,0,30.2,30.1,30.0,0.0,1,17.444444444444443,0.8555555555555578,0.0,503
2017-10-18,18,83,66.9,52,65,56.4,50,100,72.3,42,10,3.8,0,30.1,30.0,30.0,0.0,2,19.388888888888893,0.0,1.0888888888888921,504
2017-10-19,19,84,72.0,61,66,62.8,60,100,75.2,47,12,6.3,0,30.0,30.0,29.9,0.0,3,22.22222222222222,0.0,3.9222222222222207,505
2017-10-20,20,79,73.7,69,73,70.3,62,100,89.3,76,20,10.9,3,30.0,29.9,29.8,0.01,4,23.166666666666668,0.0,4.866666666666667,506
2017-10-21,21,85,76.0,69,76,72.9,69,100,91.1,72,17,7.0,0,29.9,29.8,29.8,0.01,5,24.444444444444443,0.0,6.144444444444442,507
2017-10-22,22,75,67.8,62,75,64.4,54,100,89.6,61,36,9.9,0,30.0,29.9,29.8,0.04,6,19.88888888888889,0.0,1.5888888888888886,508
2017-10-23,23,80,64.4,52,54,49.3,40,97,63.8,27,7,1.9,0,30.0,30.0,29.9,0.97,0,18.000000000000004,0.29999999999999716,0.0,509
2017-10-24,24,77,65.8,57,54,39.8,28,89,45.5,18,21,10.3,0,30.2,30.1,30.0,0.0,1,18.77777777777778,0.0,0.47777777777777786,510
2017-10-25,25,76,60.6,46,46,38.1,31,77,48.5,20,13,4.5,0,30.2,30.1,29.9,0.0,2,15.88888888888889,2.4111111111111114,0.0,511
2017-10-26,26,82,67.3,50,58,51.5,42,93,60.0,36,14,7.0,0,29.9,29.8,29.7,0.0,3,19.61111111111111,0.0,1.31111111111111,512
2017-10-27,27,68,63.0,51,62,49.7,31,90,64.3,43,23,11.2,0,30.0,29.8,29.7,0.0,4,17.22222222222222,1.0777777777777793,0.0,513
2017-10-28,28,62,51.8,43,32,29.0,25,65,43.7,25,17,11.1,0,30.1,30.0,30.0,0.0,5,10.999999999999998,7.3000000000000025,0.0,514
2017-10-29,29,70,54.0,36,38,30.4,19,89,48.0,17,7,3.4,0,30.0,29.9,29.9,0.0,6,12.222222222222221,6.077777777777779,0.0,515
2017-10-30,30,79,62.1,44,60,50.5,36,97,68.7,42,13,4.8,0,29.9,29.9,29.8,0.0,0,16.72222222222222,1.5777777777777793,0.0,516
2017-10-31,31,81,68.7,60,68,64.7,60,100,88.4,60,18,7.2,0,30.0,29.9,29.8,0.0,1,20.38888888888889,0.0,2.0888888888888886,517
2017-11-01,1,81,72.9,67,73,69.6,66,100,90.1,69,14,6.2,0,29.8,29.8,29.7,0.7,2,22.722222222222225,0.0,4.422222222222224,518
2017-11-02,2,88,78.5,73,75,73.0,71,97,84.5,59,12,6.9,3,29.9,29.9,29.8,0.0,5,25.833333333333332,0.0,7.533333333333331,519
2017-11-03,3,87,79.3,75,75,73.4,70,97,83.1,57,9,6.0,3,30.0,29.9,29.9,0.0,5,26.27777777777778,0.0,7.977777777777778,520
2017-11-04,4,86,75.7,68,76,71.4,68,100,88.2,55,9,4.2,0,29.9,29.9,29.8,0.0,1,24.27777777777778,0.0,5.977777777777778,521
2017-11-05,5,87,78.1,74,74,72.1,68,97,83.6,53,13,7.8,3,29.9,29.9,29.8,0.0,3,25.611111111111107,0.0,7.3111111111111065,522
2017-11-06,6,88,79.2,74,74,71.0,67,97,77.7,51,12,7.2,0,29.9,29.9,29.8,0.0,6,26.22222222222222,0.0,7.922222222222221,523
2017-11-07,7,87,77.1,65,75,69.2,58,100,78.3,53,15,6.4,0,30.0,29.9,29.9,0.0,1,25.055555555555554,0.0,6.755555555555553,524
2017-11-08,8,64,58.8,55,58,53.7,50,97,83.6,70,18,11.1,7,30.1,30.0,30.0,0.0,4,14.88888888888889,3.4111111111111114,0.0,525
2017-11-09,9,66,56.9,52,54,51.3,50,97,82.6,59,16,10.0,3,30.1,30.1,30.0,0.06,0,13.833333333333334,4.466666666666667,0.0,526
2017-11-10,10,69,59.6,48,52,48.4,45,97,69.3,42,12,6.8,0,30.2,30.1,30.1,0.0,2,15.333333333333334,2.966666666666667,0.0,527
2017-11-11,11,75,65.1,56,60,54.9,49,84,70.0,57,14,8.5,5,30.1,30.0,30.0,0.0,5,18.388888888888886,0.0,0.08888888888888502,528
2017-11-12,12,80,68.2,59,63,58.4,53,97,72.3,48,10,4.8,0,30.1,30.1,30.0,0.0,0,20.11111111111111,0.0,1.81111111111111,529
2017-11-13,13,77,67.9,60,63,60.3,57,100,78.8,50,10,5.2,0,30.2,30.1,30.1,0.0,0,19.944444444444446,0.0,1.6444444444444457,530
2017-11-14,14,78,67.1,59,62,59.5,58,97,78.6,52,13,6.8,0,30.1,30.0,29.9,0.0,1,19.499999999999996,0.0,1.1999999999999957,531
2017-11-15,15,80,68.5,57,68,63.2,57,100,84.8,56,10,5.2,0,30.0,29.9,29.9,0.0,2,20.27777777777778,0.0,1.9777777777777779,532
2017-11-16,16,80,72.1,68,70,68.1,65,100,88.1,64,15,7.1,0,30.0,30.0,29.9,0.0,3,22.277777777777775,0.0,3.9777777777777743,533
2017-11-17,17,85,76.1,69,71,67.9,63,100,77.7,48,13,8.3,0,29.9,29.9,29.8,0.0,4,24.499999999999996,0.0,6.199999999999996,534
2017-11-18,18,84,73.5,57,70,61.2,41,93,67.8,36,23,13.3,5,30.1,29.8,29.7,0.0,5,23.055555555555557,0.0,4.755555555555556,535
2017-11-19,19,66,55.3,47,40,35.5,30,77,50.3,27,20,9.3,0,30.2,30.1,30.1,0.0,6,12.944444444444443,5.355555555555558,0.0,536
2017-11-20,20,67,54.3,43,49,42.9,35,89,67.9,38,14,6.4,0,30.1,30.0,29.9,0.0,0,12.388888888888888,5.911111111111113,0.0,537
2017-11-21,21,76,64.0,50,64,58.1,47,93,82.0,62,15,7.3,0,29.9,29.8,29.7,0.0,1,17.77777777777778,0.5222222222222221,0.0,538
2017-11-22,22,69,59.8,50,56,49.0,37,90,69.4,47,17,11.4,6,30.1,30.1,30.0,0.0,2,15.444444444444445,2.855555555555556,0.0,539
2017-11-23,23,66,51.5,39,41,36.9,34,89,60.9,30,8,2.7,0,30.1,30.0,30.0,0.0,3,10.833333333333334,7.466666666666667,0.0,540
2017-11-24,24,72,56.4,39,47,41.5,34,93,63.5,26,9,4.0,0,29.9,29.9,29.8,0.0,4,13.555555555555555,4.744444444444445,0.0,541
2017-11-25,25,79,63.7,48,61,55.8,46,100,78.3,45,10,3.9,0,30.0,29.9,29.8,0.0,5,17.61111111111111,0.68888888888889,0.0,542
2017-11-26,26,76,62.9,55,58,51.0,45,100,69.0,38,8,4.2,0,30.2,30.1,30.0,0.0,6,17.166666666666668,1.1333333333333329,0.0,543
2017-11-27,27,74,59.0,47,53,45.4,40,93,64.2,33,10,4.7,0,30.1,30.0,29.9,0.0,0,15.0,3.3000000000000007,0.0,544
2017-11-28,28,76,62.7,46,64,58.1,46,100,86.6,60,15,6.1,0,30.0,30.0,29.9,0.0,1,17.055555555555557,1.2444444444444436,0.0,545
2017-11-29,29,73,63.6,56,63,61.2,53,100,92.7,71,8,2.5,0,30.1,30.1,30.0,0.0,2,17.555555555555557,0.7444444444444436,0.0,546
2017-11-30,30,77,62.3,51,49,45.3,40,86,57.9,26,12,5.0,0,30.1,30.1,30.0,0.0,3,16.833333333333332,1.4666666666666686,0.0,547
2017-12-01,1,75,59.7,47,53,49.8,45,97,72.6,41,6,2.2,0,30.1,30.0,30.0,0.0,3,15.38888888888889,2.9111111111111114,0.0,548
